0.32508
0.71982
0.51084
0.51084
0.4644
0.32508
0.18576
0.32508
0.20898
0.30186
0.2322
0.32508
0.16254
0.32508
0.18576
0.3483
0.20898
0.51084
0.30186
0.18576
0.27864
0.2322
0.30186
0.48762
0.18576
