0.32508
0.32508
0.13932
0.16254
0.18576
0.30186
0.13932
0.27864
0.37152
0.13932
0.18576
0.30186
0.32508
0.32508
0.16254
0.30186
0.16254
0.13932
0.16254
0.32508
0.16254
0.18576
0.32508
0.3483
0.30186
0.18576
0.32508
0.13932
0.16254
0.16254
0.16254
0.16254
0.3483
0.30186
0.3483
0.16254
0.13932
0.18576
0.13932
0.18576
0.25542
0.16254
0.20898
0.2322
0.18576
0.18576
